Equipment_ID,Type,Model,Manufacture_Year,Customer_ID,CheckOut_Date,Planned_Return_Date,CheckIn_Date,Rental_Status,Operating_Hours,Idle_Hours,Fuel_Consumed_Liters,Fuel_Efficiency_L_per_hr,Distance_Traveled_km,Load_Cycles,GPS_Location,Maintenance_Flag,Breakdowns,Engine_Temp_Max,Hydraulic_Pressure_Max,Rental_Cost_USD,Overdue_Fine_USD,Total_Bill_USD
EQ2449,Bulldozer,D6R2,2018,CUST058,2025-02-18,2025-02-22,2025-02-22,Closed,29,10,336.23,11.59,0,0,Site_B,Yes,0,89,357,1692,0,1692
EQ2450,Loader,980M,2023,CUST375,2025-01-26,2025-02-04,2025-02-04,Closed,58,19,707.67,12.2,274,122,Site_D,Yes,0,99,356,5220,0,5220
EQ2451,DumpTruck,773G,2019,CUST341,2025-02-26,2025-03-11,2025-03-10,Closed,97,32,1138.16,11.73,302,123,Site_C,Yes,1,100,321,4641,0,4641
EQ2452,Bulldozer,D8T,2022,CUST195,2025-01-13,2025-01-19,2025-01-20,Overdue,43,22,507.4,11.8,0,0,Site_F,Yes,0,87,360,2640,100,2740
EQ2453,Excavator,323D3,2022,CUST032,2025-04-02,2025-04-10,2025-04-10,Closed,82,16,1046.39,12.76,0,0,Site_A,No,0,92,305,3320,0,3320
EQ2454,Crane,350C,2023,CUST100,2025-01-18,2025-01-25,2025-01-26,Overdue,58,7,672.93,11.6,0,0,Site_A,No,0,92,341,3738,100,3838
EQ2455,Loader,980M,2019,CUST137,2025-04-30,2025-05-06,2025-05-06,Closed,36,11,447.6,12.43,179,57,Site_E,Yes,0,95,329,3450,0,3450
EQ2456,Crane,320C,2018,CUST440,2025-02-16,2025-02-21,2025-02-21,Closed,34,9,444.17,13.06,0,0,Site_F,Yes,0,87,350,2310,0,2310
EQ2457,DumpTruck,777G,2020,CUST264,2025-04-29,2025-05-06,2025-05-06,Closed,65,17,797.86,12.27,227,124,Site_A,No,0,96,322,2947,0,2947
EQ2458,Crane,330C,2023,CUST490,2025-01-23,2025-01-26,2025-01-26,Closed,10,14,130.48,13.05,0,0,Site_C,No,0,93,354,1089,0,1089
EQ2459,Loader,950GC,2022,CUST451,2025-02-17,2025-02-23,2025-02-22,Closed,29,9,368.77,12.72,112,54,Site_C,Yes,0,100,327,2790,0,2790
EQ2460,Loader,950GC,2018,CUST329,2025-03-17,2025-03-22,2025-03-23,Overdue,30,11,366.83,12.23,69,80,Site_F,No,0,92,315,1935,100,2035
EQ2461,Loader,966GC,2022,CUST263,2025-01-30,2025-02-11,2025-02-11,Closed,92,28,1153.27,12.54,365,186,Site_F,No,0,97,354,6000,0,6000
EQ2462,Loader,980M,2019,CUST454,2025-02-15,2025-02-25,2025-02-25,Closed,73,20,843.84,11.56,226,105,Site_F,Yes,1,94,340,4730,0,4730
EQ2463,Loader,980M,2019,CUST429,2025-04-05,2025-04-13,2025-04-13,Closed,48,18,593.63,12.37,185,50,Site_D,Yes,0,93,357,4192,0,4192
EQ2464,Bulldozer,D7R2,2021,CUST120,2025-02-20,2025-03-01,2025-03-01,Closed,61,21,765.96,12.56,0,0,Site_A,Yes,0,97,332,3546,0,3546
EQ2465,Crane,320C,2019,CUST426,2025-02-17,2025-02-20,2025-02-20,Closed,20,7,269.65,13.48,0,0,Site_E,Yes,0,99,320,1449,0,1449
EQ2466,Bulldozer,D6R2,2022,CUST406,2025-03-22,2025-04-04,2025-04-04,Closed,101,29,1197.14,11.85,0,0,Site_A,Yes,0,88,370,6201,0,6201
EQ2467,Excavator,336D2,2019,CUST484,2025-04-25,2025-05-04,2025-05-04,Closed,56,20,696.39,12.44,0,0,Site_E,Yes,0,90,366,5139,0,5139
EQ2468,Loader,950GC,2023,CUST296,2025-04-30,2025-05-05,2025-05-05,Closed,36,19,447.43,12.43,114,98,Site_E,Yes,0,90,318,1905,0,1905
EQ2469,Excavator,320D2,2018,CUST095,2025-04-01,2025-04-05,2025-04-05,Closed,47,5,620.62,13.2,0,0,Site_B,Yes,0,85,302,1464,0,1464
EQ2470,Loader,966GC,2021,CUST223,2025-02-04,2025-02-17,2025-02-17,Closed,103,25,1328.64,12.9,504,270,Site_D,Yes,0,86,303,6240,0,6240
EQ2471,Loader,980M,2022,CUST471,2025-01-19,2025-02-02,2025-02-02,Closed,96,27,1200.68,12.51,436,261,Site_F,No,0,97,315,4928,0,4928
EQ2472,Loader,950GC,2020,CUST097,2025-02-21,2025-02-24,2025-02-24,Closed,19,10,229.03,12.05,90,33,Site_C,No,0,87,336,1095,0,1095
EQ2473,Bulldozer,D8T,2020,CUST476,2025-04-05,2025-04-11,2025-04-11,Closed,31,9,403.46,13.01,0,0,Site_C,Yes,0,87,365,3258,0,3258
EQ2474,Excavator,336D2,2020,CUST216,2025-01-01,2025-01-05,2025-01-05,Closed,31,5,369.98,11.93,0,0,Site_E,Yes,0,91,340,1716,0,1716
EQ2475,DumpTruck,777G,2020,CUST427,2025-02-16,2025-02-21,2025-02-20,Closed,50,12,578.14,11.56,147,76,Site_F,Yes,1,86,300,2000,0,2000
EQ2476,Excavator,336D2,2021,CUST469,2025-03-02,2025-03-13,2025-03-13,Closed,88,18,1151.04,13.08,0,0,Site_B,Yes,2,96,335,6501,0,6501
EQ2477,Crane,350C,2022,CUST195,2025-04-17,2025-04-30,2025-04-30,Closed,97,28,1275.0,13.14,0,0,Site_D,Yes,0,95,302,7553,0,7553
EQ2478,Excavator,336D2,2021,CUST498,2025-04-25,2025-05-06,2025-05-06,Closed,82,23,1049.74,12.8,0,0,Site_F,No,0,98,334,4103,0,4103
EQ2479,Excavator,320D2,2023,CUST202,2025-02-02,2025-02-16,2025-02-14,Closed,117,21,1527.37,13.05,0,0,Site_C,No,0,87,311,7420,0,7420
EQ2480,Bulldozer,D7R2,2018,CUST414,2025-03-26,2025-04-07,2025-04-07,Closed,77,20,928.04,12.05,0,0,Site_D,No,0,88,351,6084,0,6084
EQ2481,Loader,966GC,2022,CUST241,2025-03-16,2025-03-28,2025-03-28,Closed,91,21,1225.92,13.47,251,101,Site_A,Yes,1,96,324,5520,0,5520
EQ2482,DumpTruck,777G,2019,CUST151,2025-01-02,2025-01-16,2025-01-14,Closed,96,27,1198.55,12.48,216,146,Site_E,Yes,0,97,368,7490,0,7490
EQ2483,Loader,980M,2022,CUST208,2025-03-14,2025-03-26,2025-03-26,Closed,84,26,1042.71,12.41,212,195,Site_B,No,0,99,301,5820,0,5820
EQ2484,Bulldozer,D8T,2021,CUST286,2025-03-14,2025-03-26,2025-03-26,Closed,84,20,1018.57,12.13,0,0,Site_E,Yes,0,100,367,6288,0,6288
EQ2485,DumpTruck,777G,2018,CUST187,2025-04-03,2025-04-14,2025-04-14,Closed,65,26,842.03,12.95,133,84,Site_A,No,0,98,323,4862,0,4862
EQ2486,DumpTruck,773G,2022,CUST233,2025-01-11,2025-01-21,2025-01-21,Closed,64,14,737.17,11.52,274,135,Site_D,Yes,1,92,316,3550,0,3550
EQ2487,Excavator,320D2,2021,CUST452,2025-03-25,2025-03-31,2025-03-31,Closed,50,17,599.31,11.99,0,0,Site_F,No,0,99,366,2982,0,2982
EQ2488,Loader,950GC,2021,CUST008,2025-02-01,2025-02-14,2025-02-14,Closed,81,30,1085.05,13.4,292,86,Site_C,Yes,0,85,347,7657,0,7657
EQ2489,Bulldozer,D6R2,2021,CUST185,2025-03-07,2025-03-15,2025-03-15,Closed,62,7,787.29,12.7,0,0,Site_C,No,0,88,358,3792,0,3792
EQ2490,DumpTruck,775G,2023,CUST047,2025-04-14,2025-04-19,2025-04-19,Closed,22,8,287.0,13.05,76,35,Site_F,Yes,0,100,337,2240,0,2240
EQ2491,Loader,950GC,2018,CUST050,2025-02-03,2025-02-07,2025-02-07,Closed,45,1,547.4,12.16,202,109,Site_E,Yes,0,93,311,2020,0,2020
EQ2492,Loader,966GC,2019,CUST224,2025-04-20,2025-04-28,2025-04-27,Closed,53,13,658.61,12.43,185,110,Site_C,Yes,0,90,318,4032,0,4032
EQ2493,DumpTruck,775G,2022,CUST301,2025-02-05,2025-02-19,2025-02-19,Closed,104,30,1335.74,12.84,361,266,Site_A,No,0,86,333,7476,0,7476
EQ2494,Crane,330C,2019,CUST054,2025-03-06,2025-03-17,2025-03-17,Closed,71,25,877.67,12.36,0,0,Site_E,No,0,94,347,5214,0,5214
EQ2495,Excavator,336D2,2021,CUST400,2025-03-06,2025-03-14,2025-03-14,Closed,60,25,757.91,12.63,0,0,Site_E,Yes,0,85,318,3056,0,3056
EQ2496,Crane,330C,2018,CUST364,2025-01-07,2025-01-17,2025-01-17,Closed,76,18,961.33,12.65,0,0,Site_E,Yes,0,86,308,5110,0,5110
EQ2497,DumpTruck,773G,2023,CUST461,2025-02-07,2025-02-16,2025-02-16,Closed,57,20,748.63,13.13,208,57,Site_C,No,0,93,306,4203,0,4203
EQ2498,Bulldozer,D6R2,2019,CUST143,2025-01-16,2025-01-30,2025-01-30,Closed,101,29,1315.56,13.03,0,0,Site_D,Yes,1,90,341,8078,0,8078
EQ2499,Crane,320C,2018,CUST046,2025-02-20,2025-02-24,2025-02-23,Closed,26,2,299.01,11.5,0,0,Site_D,Yes,0,90,333,2132,0,2132
EQ2500,DumpTruck,773G,2018,CUST070,2025-02-01,2025-02-06,2025-02-06,Closed,48,16,567.39,11.82,130,92,Site_D,Yes,0,97,369,2930,0,2930
EQ2501,Crane,320C,2021,CUST034,2025-04-03,2025-04-17,2025-04-17,Closed,96,32,1260.33,13.13,0,0,Site_A,No,0,86,311,5306,0,5306
EQ2502,Loader,966GC,2018,CUST313,2025-03-20,2025-03-27,2025-03-27,Closed,52,9,617.9,11.88,168,69,Site_B,No,0,88,311,3010,0,3010
EQ2503,Bulldozer,D7R2,2018,CUST383,2025-02-12,2025-02-18,2025-02-18,Closed,44,0,527.8,12.0,0,0,Site_A,No,0,92,356,2178,0,2178
EQ2504,Loader,950GC,2019,CUST023,2025-04-01,2025-04-06,2025-04-06,Closed,38,14,491.19,12.93,107,38,Site_A,No,1,87,355,2505,0,2505
EQ2505,Crane,350C,2018,CUST003,2025-01-12,2025-01-21,2025-01-21,Closed,57,10,730.74,12.82,0,0,Site_D,No,0,87,364,4464,0,4464
EQ2506,Crane,350C,2023,CUST168,2025-03-28,2025-04-06,2025-04-06,Closed,61,17,811.09,13.3,0,0,Site_F,No,0,92,318,4986,0,4986
EQ2507,Loader,980M,2021,CUST212,2025-01-29,2025-02-05,2025-02-05,Closed,41,9,503.21,12.27,180,72,Site_E,Yes,0,98,344,2681,0,2681
EQ2508,Loader,966GC,2020,CUST490,2025-02-04,2025-02-07,2025-02-09,Overdue,10,0,116.48,11.65,46,13,Site_D,Yes,0,98,311,1785,200,1985
EQ2509,Loader,980M,2022,CUST474,2025-01-04,2025-01-13,2025-01-13,Closed,58,30,695.48,11.99,144,143,Site_B,No,1,91,339,5013,0,5013
EQ2510,Loader,950GC,2019,CUST462,2025-03-19,2025-04-02,2025-04-02,Closed,130,36,1563.42,12.03,518,375,Site_F,Yes,0,86,333,6090,0,6090
EQ2511,Excavator,320D2,2020,CUST397,2025-04-10,2025-04-18,2025-04-18,Closed,49,15,636.19,12.98,0,0,Site_E,No,0,92,323,2936,0,2936
EQ2512,DumpTruck,775G,2019,CUST498,2025-04-07,2025-04-17,2025-04-17,Closed,59,17,738.73,12.52,207,75,Site_F,No,0,99,332,4840,0,4840
EQ2513,Bulldozer,D7R2,2019,CUST216,2025-02-14,2025-02-21,2025-02-21,Closed,40,11,460.35,11.51,0,0,Site_E,Yes,2,97,334,4200,0,4200
EQ2514,Loader,966GC,2018,CUST382,2025-03-23,2025-03-27,2025-03-27,Closed,44,10,528.3,12.01,117,49,Site_D,No,0,91,370,1624,0,1624
EQ2515,Crane,330C,2022,CUST258,2025-01-15,2025-01-24,2025-01-24,Closed,65,28,782.95,12.05,0,0,Site_B,No,0,90,340,4986,0,4986
EQ2516,Bulldozer,D7R2,2023,CUST497,2025-04-13,2025-04-22,2025-04-22,Closed,56,19,745.84,13.32,0,0,Site_C,No,0,89,369,3258,0,3258
EQ2517,Crane,330C,2018,CUST229,2025-01-07,2025-01-19,2025-01-19,Closed,99,24,1181.15,11.93,0,0,Site_D,No,1,86,350,5304,0,5304
EQ2518,DumpTruck,777G,2020,CUST181,2025-03-31,2025-04-07,2025-04-07,Closed,57,16,682.35,11.97,142,64,Site_A,No,1,97,320,2814,0,2814
EQ2519,Loader,950GC,2023,CUST423,2025-01-25,2025-02-06,2025-02-06,Closed,74,18,949.87,12.84,359,122,Site_A,Yes,0,95,341,4524,0,4524
EQ2520,Excavator,336D2,2023,CUST359,2025-01-18,2025-01-26,2025-01-26,Closed,56,20,682.95,12.2,0,0,Site_C,Yes,2,88,329,3000,0,3000
EQ2521,Excavator,320D2,2021,CUST399,2025-01-13,2025-01-21,2025-01-19,Closed,56,27,686.98,12.27,0,0,Site_E,No,0,88,302,3088,0,3088
EQ2522,Crane,330C,2023,CUST483,2025-04-25,2025-04-29,2025-04-29,Closed,36,12,450.01,12.5,0,0,Site_D,No,0,86,322,1572,0,1572
EQ2523,Excavator,336D2,2023,CUST318,2025-04-10,2025-04-15,2025-04-16,Overdue,40,14,527.13,13.18,0,0,Site_C,Yes,0,95,334,2640,100,2740
EQ2524,Excavator,323D3,2019,CUST001,2025-03-14,2025-03-17,2025-03-17,Closed,13,0,157.24,12.1,0,0,Site_A,Yes,0,90,356,1740,0,1740
EQ2525,Crane,350C,2020,CUST447,2025-01-08,2025-01-12,2025-01-12,Closed,37,0,445.91,12.05,0,0,Site_A,Yes,0,90,353,2176,0,2176
EQ2526,Excavator,320D2,2020,CUST057,2025-01-25,2025-02-02,2025-02-02,Closed,57,18,693.48,12.17,0,0,Site_C,Yes,0,90,344,4776,0,4776
EQ2527,Loader,966GC,2021,CUST325,2025-02-24,2025-02-27,2025-02-27,Closed,21,9,266.93,12.71,86,34,Site_E,No,0,86,356,1266,0,1266
EQ2528,Excavator,336D2,2018,CUST392,2025-03-04,2025-03-07,2025-03-07,Closed,17,8,216.36,12.73,0,0,Site_D,Yes,0,89,359,1506,0,1506
EQ2529,Loader,950GC,2020,CUST363,2025-04-19,2025-04-23,2025-04-23,Closed,29,4,346.26,11.94,84,36,Site_F,No,0,85,329,2080,0,2080
EQ2530,Excavator,320D2,2018,CUST202,2025-02-05,2025-02-10,2025-02-10,Closed,41,14,492.89,12.02,0,0,Site_C,Yes,0,94,301,2010,0,2010
EQ2531,Loader,950GC,2018,CUST143,2025-04-01,2025-04-08,2025-04-08,Closed,49,13,616.74,12.59,219,75,Site_C,Yes,1,86,327,3213,0,3213
EQ2532,Excavator,323D3,2022,CUST358,2025-02-03,2025-02-09,2025-02-08,Closed,48,14,607.08,12.65,0,0,Site_C,Yes,0,87,369,2556,0,2556
EQ2533,Loader,950GC,2019,CUST335,2025-03-13,2025-03-18,2025-03-18,Closed,35,11,421.5,12.04,141,103,Site_C,Yes,0,96,344,2720,0,2720
EQ2534,Bulldozer,D7R2,2023,CUST291,2025-04-09,2025-04-13,2025-04-13,Closed,43,5,576.47,13.41,0,0,Site_C,Yes,2,86,346,1796,0,1796
EQ2535,Excavator,320D2,2018,CUST209,2025-04-13,2025-04-27,2025-04-25,Closed,85,31,1063.74,12.51,0,0,Site_D,Yes,0,85,350,6944,0,6944
EQ2536,DumpTruck,777G,2018,CUST038,2025-02-10,2025-02-20,2025-02-20,Closed,59,21,702.83,11.91,293,147,Site_E,No,2,99,361,4170,0,4170
EQ2537,Excavator,323D3,2019,CUST246,2025-04-18,2025-04-24,2025-04-24,Closed,10,22,118.5,11.85,0,0,Site_E,No,0,89,327,3114,0,3114
EQ2538,Bulldozer,D8T,2020,CUST158,2025-03-07,2025-03-10,2025-03-10,Closed,28,0,362.68,12.95,0,0,Site_E,No,0,92,302,1050,0,1050
EQ2539,DumpTruck,775G,2021,CUST194,2025-02-16,2025-02-22,2025-02-22,Closed,64,15,863.32,13.49,319,173,Site_B,No,0,95,301,2430,0,2430
EQ2540,Bulldozer,D8T,2020,CUST425,2025-04-27,2025-05-06,2025-05-06,Closed,55,20,647.91,11.78,0,0,Site_A,Yes,0,100,327,4023,0,4023
EQ2541,Crane,330C,2019,CUST461,2025-02-27,2025-03-10,2025-03-10,Closed,78,20,1003.74,12.87,0,0,Site_D,Yes,0,94,313,5137,0,5137
EQ2542,Loader,966GC,2019,CUST299,2025-04-21,2025-05-01,2025-05-01,Closed,81,23,1011.61,12.49,402,88,Site_A,Yes,0,89,328,5520,0,5520
EQ2543,Bulldozer,D7R2,2020,CUST439,2025-02-15,2025-02-25,2025-02-25,Closed,49,12,595.5,12.15,0,0,Site_A,Yes,0,85,304,4960,0,4960
EQ2544,Excavator,323D3,2021,CUST430,2025-04-10,2025-04-18,2025-04-18,Closed,58,9,706.86,12.19,0,0,Site_F,Yes,0,96,331,2808,0,2808
EQ2545,Loader,980M,2021,CUST262,2025-02-13,2025-02-22,2025-02-24,Overdue,72,22,971.5,13.49,317,191,Site_C,Yes,2,85,319,5184,200,5384
EQ2546,Excavator,320D2,2021,CUST202,2025-03-26,2025-04-04,2025-04-04,Closed,58,21,747.4,12.89,0,0,Site_D,Yes,0,89,300,3798,0,3798
EQ2547,Crane,330C,2020,CUST387,2025-02-02,2025-02-11,2025-02-11,Closed,48,24,631.77,13.16,0,0,Site_E,No,2,95,323,3348,0,3348
EQ2548,Bulldozer,D8T,2023,CUST304,2025-04-19,2025-05-02,2025-05-02,Closed,90,24,1166.2,12.96,0,0,Site_D,No,2,90,350,4693,0,4693
EQ2549,Bulldozer,D6R2,2021,CUST344,2025-02-15,2025-02-27,2025-02-27,Closed,86,29,1011.11,11.76,0,0,Site_B,Yes,0,89,358,5328,0,5328
EQ2550,Crane,350C,2019,CUST040,2025-01-29,2025-02-02,2025-02-02,Closed,34,5,415.33,12.22,0,0,Site_C,No,0,99,303,2108,0,2108
EQ2551,Loader,950GC,2018,CUST465,2025-03-22,2025-04-01,2025-04-01,Closed,81,24,970.84,11.99,284,213,Site_D,Yes,0,87,344,5650,0,5650
EQ2552,Bulldozer,D6R2,2023,CUST385,2025-01-01,2025-01-04,2025-01-04,Closed,26,6,320.24,12.32,0,0,Site_E,Yes,0,90,324,1380,0,1380
EQ2553,Bulldozer,D6R2,2023,CUST408,2025-02-25,2025-03-11,2025-03-11,Closed,102,21,1359.84,13.33,0,0,Site_E,Yes,1,87,345,8148,0,8148
EQ2554,Loader,950GC,2022,CUST294,2025-03-22,2025-03-29,2025-03-30,Overdue,41,9,546.94,13.34,194,54,Site_D,Yes,0,96,312,3227,100,3327
EQ2555,Excavator,320D2,2022,CUST224,2025-03-05,2025-03-14,2025-03-14,Closed,47,15,541.9,11.53,0,0,Site_B,No,0,95,370,4410,0,4410
EQ2556,Excavator,323D3,2022,CUST451,2025-04-20,2025-04-27,2025-04-27,Closed,48,13,596.54,12.43,0,0,Site_C,No,0,100,321,3710,0,3710
EQ2557,Excavator,336D2,2022,CUST265,2025-01-08,2025-01-22,2025-01-22,Closed,104,24,1227.28,11.8,0,0,Site_A,Yes,0,95,330,6608,0,6608
EQ2558,Loader,980M,2022,CUST440,2025-03-27,2025-04-05,2025-04-05,Closed,63,19,764.84,12.14,186,171,Site_B,Yes,1,97,319,4320,0,4320
EQ2559,Loader,966GC,2019,CUST412,2025-01-08,2025-01-19,2025-01-20,Overdue,79,28,912.96,11.56,178,181,Site_E,No,0,95,339,6281,100,6381
EQ2560,Excavator,323D3,2018,CUST264,2025-02-15,2025-02-24,2025-02-24,Closed,50,21,621.08,12.42,0,0,Site_B,Yes,0,100,320,3150,0,3150
EQ2561,Excavator,320D2,2022,CUST110,2025-04-05,2025-04-08,2025-04-10,Overdue,32,6,384.8,12.03,0,0,Site_E,No,0,89,329,1152,200,1352
EQ2562,Bulldozer,D6R2,2020,CUST046,2025-02-15,2025-02-28,2025-02-28,Closed,123,21,1446.68,11.76,0,0,Site_C,No,0,100,335,6721,0,6721
EQ2563,Bulldozer,D8T,2019,CUST474,2025-02-21,2025-03-05,2025-03-06,Overdue,78,27,969.71,12.43,0,0,Site_F,Yes,0,87,353,7188,100,7288
EQ2564,Crane,350C,2022,CUST364,2025-02-10,2025-02-13,2025-02-13,Closed,10,0,130.5,13.05,0,0,Site_B,Yes,0,89,301,1146,0,1146
EQ2565,Excavator,323D3,2019,CUST026,2025-01-07,2025-01-14,2025-01-14,Closed,49,19,620.45,12.66,0,0,Site_C,Yes,0,92,316,2681,0,2681
EQ2566,DumpTruck,775G,2020,CUST436,2025-02-09,2025-02-23,2025-02-23,Closed,105,27,1317.07,12.54,270,160,Site_B,Yes,0,92,347,7462,0,7462
EQ2567,Bulldozer,D6R2,2019,CUST258,2025-04-29,2025-05-11,2025-05-11,Closed,96,13,1150.43,11.98,0,0,Site_A,No,0,95,306,5448,0,5448
EQ2568,Crane,330C,2019,CUST002,2025-02-22,2025-03-08,2025-03-08,Closed,89,34,1144.91,12.86,0,0,Site_F,Yes,0,96,329,8246,0,8246
EQ2569,DumpTruck,775G,2021,CUST183,2025-04-06,2025-04-12,2025-04-14,Overdue,48,13,579.03,12.06,146,107,Site_D,Yes,2,92,316,3276,200,3476
EQ2570,Excavator,323D3,2018,CUST334,2025-03-04,2025-03-17,2025-03-17,Closed,108,15,1415.01,13.1,0,0,Site_B,Yes,0,98,309,6110,0,6110
EQ2571,Crane,330C,2022,CUST021,2025-02-18,2025-03-02,2025-03-04,Overdue,75,22,959.35,12.79,0,0,Site_B,Yes,2,88,303,5004,200,5204
EQ2572,Bulldozer,D8T,2022,CUST421,2025-04-09,2025-04-13,2025-04-13,Closed,17,9,217.8,12.81,0,0,Site_C,Yes,1,97,350,1564,0,1564
EQ2573,Bulldozer,D8T,2018,CUST411,2025-03-23,2025-04-03,2025-04-03,Closed,78,26,929.54,11.92,0,0,Site_B,Yes,0,98,362,3883,0,3883
EQ2574,Loader,950GC,2020,CUST208,2025-04-21,2025-05-03,2025-05-03,Closed,74,26,915.37,12.37,288,131,Site_E,No,0,98,350,5604,0,5604
EQ2575,Excavator,336D2,2019,CUST359,2025-03-06,2025-03-10,2025-03-11,Overdue,31,16,373.2,12.04,0,0,Site_D,Yes,2,87,365,2220,100,2320
EQ2576,DumpTruck,775G,2020,CUST031,2025-01-31,2025-02-04,2025-02-04,Closed,36,10,414.7,11.52,95,83,Site_C,No,1,93,338,2068,0,2068
EQ2577,Excavator,336D2,2021,CUST201,2025-03-27,2025-04-02,2025-04-02,Closed,45,23,586.01,13.02,0,0,Site_B,No,0,91,328,2970,0,2970
EQ2578,DumpTruck,775G,2018,CUST155,2025-01-27,2025-02-10,2025-02-10,Closed,106,26,1229.62,11.6,374,208,Site_F,No,0,90,358,5572,0,5572
EQ2579,Bulldozer,D6R2,2021,CUST069,2025-02-20,2025-02-27,2025-02-27,Closed,50,17,585.47,11.71,0,0,Site_D,Yes,0,87,337,4179,0,4179
EQ2580,Bulldozer,D7R2,2019,CUST403,2025-01-08,2025-01-20,2025-01-20,Closed,70,33,928.98,13.27,0,0,Site_D,Yes,0,95,341,5016,0,5016
EQ2581,Bulldozer,D6R2,2023,CUST264,2025-01-10,2025-01-15,2025-01-15,Closed,33,15,440.98,13.36,0,0,Site_E,Yes,0,100,312,2695,0,2695
EQ2582,Loader,966GC,2019,CUST328,2025-02-04,2025-02-12,2025-02-12,Closed,47,22,573.53,12.2,110,60,Site_B,No,0,87,348,3336,0,3336
EQ2583,Bulldozer,D6R2,2022,CUST174,2025-03-30,2025-04-04,2025-04-06,Overdue,48,5,559.94,11.67,0,0,Site_B,Yes,0,94,358,2995,200,3195
EQ2584,Bulldozer,D7R2,2023,CUST030,2025-03-10,2025-03-14,2025-03-12,Closed,26,13,339.31,13.05,0,0,Site_C,Yes,0,92,331,1664,0,1664
EQ2585,Bulldozer,D6R2,2023,CUST124,2025-01-26,2025-02-07,2025-02-07,Closed,88,22,1070.6,12.17,0,0,Site_A,Yes,0,96,367,5724,0,5724
EQ2586,DumpTruck,773G,2020,CUST369,2025-01-16,2025-01-22,2025-01-22,Closed,54,7,648.18,12.0,253,114,Site_C,No,0,99,349,3504,0,3504
EQ2587,Loader,980M,2020,CUST256,2025-04-15,2025-04-26,2025-04-26,Closed,86,27,1024.17,11.91,187,179,Site_C,No,0,97,334,5874,0,5874
EQ2588,Crane,320C,2020,CUST496,2025-04-22,2025-04-29,2025-04-29,Closed,46,18,592.43,12.88,0,0,Site_B,No,0,96,360,3983,0,3983
EQ2589,Crane,330C,2021,CUST477,2025-02-25,2025-03-02,2025-03-02,Closed,34,9,441.71,12.99,0,0,Site_F,No,0,87,355,2015,0,2015
EQ2590,Crane,320C,2018,CUST091,2025-01-02,2025-01-14,2025-01-14,Closed,89,26,1161.52,13.05,0,0,Site_C,No,0,96,302,5844,0,5844
EQ2591,Excavator,323D3,2020,CUST474,2025-02-25,2025-03-05,2025-03-06,Overdue,50,11,593.39,11.87,0,0,Site_E,No,0,87,343,3176,100,3276
EQ2592,DumpTruck,777G,2019,CUST166,2025-01-16,2025-01-23,2025-01-23,Closed,40,13,532.89,13.32,140,72,Site_C,No,0,97,338,3962,0,3962
EQ2593,DumpTruck,773G,2018,CUST437,2025-04-05,2025-04-17,2025-04-17,Closed,69,21,827.21,11.99,322,142,Site_B,Yes,0,99,335,4608,0,4608
EQ2594,Bulldozer,D7R2,2023,CUST302,2025-01-19,2025-01-22,2025-01-21,Closed,33,4,407.9,12.36,0,0,Site_A,No,0,90,349,1143,0,1143
EQ2595,Crane,320C,2023,CUST489,2025-04-22,2025-04-27,2025-04-25,Closed,19,16,228.3,12.02,0,0,Site_C,Yes,0,92,320,2950,0,2950
EQ2596,DumpTruck,773G,2020,CUST398,2025-01-10,2025-01-20,2025-01-20,Closed,86,26,1070.95,12.45,204,115,Site_C,No,1,91,307,4650,0,4650
EQ2597,Loader,966GC,2019,CUST337,2025-01-19,2025-01-27,2025-01-27,Closed,66,24,785.79,11.91,216,157,Site_D,Yes,0,88,302,2856,0,2856
EQ2598,Loader,980M,2023,CUST375,2025-03-21,2025-03-27,2025-03-25,Closed,37,15,471.12,12.73,176,44,Site_A,No,0,96,321,2316,0,2316
EQ2599,Excavator,320D2,2020,CUST374,2025-03-27,2025-04-10,2025-04-10,Closed,94,33,1092.97,11.63,0,0,Site_E,No,0,87,335,6034,0,6034
EQ2600,Bulldozer,D6R2,2020,CUST418,2025-04-28,2025-05-05,2025-05-05,Closed,40,17,511.72,12.79,0,0,Site_F,No,0,90,355,4039,0,4039
EQ2601,Loader,966GC,2020,CUST137,2025-03-04,2025-03-13,2025-03-13,Closed,59,27,718.23,12.17,227,174,Site_F,No,0,86,314,4293,0,4293
EQ2602,Bulldozer,D8T,2019,CUST446,2025-03-19,2025-03-28,2025-03-29,Overdue,79,25,989.37,12.52,0,0,Site_F,Yes,0,98,343,5166,100,5266
EQ2603,Bulldozer,D6R2,2021,CUST237,2025-04-10,2025-04-16,2025-04-16,Closed,27,0,337.48,12.5,0,0,Site_D,Yes,0,98,351,3144,0,3144
EQ2604,Crane,330C,2019,CUST100,2025-04-24,2025-05-01,2025-05-01,Closed,59,12,717.31,12.16,0,0,Site_D,Yes,2,88,335,4081,0,4081
EQ2605,Excavator,323D3,2018,CUST474,2025-03-16,2025-03-26,2025-03-26,Closed,36,19,449.81,12.49,0,0,Site_F,No,0,89,356,5880,0,5880
EQ2606,Loader,950GC,2018,CUST475,2025-04-19,2025-04-24,2025-04-24,Closed,60,8,720.13,12.0,149,107,Site_C,No,0,86,304,1780,0,1780
EQ2607,Bulldozer,D7R2,2023,CUST092,2025-01-28,2025-02-04,2025-02-05,Overdue,35,8,408.91,11.68,0,0,Site_F,Yes,0,87,339,2779,100,2879
